Date/Time;Environment:Site Outdoor Air Drybulb Temperature [C](Hourly);BUREAU:Zone Operative Temperature [C](Hourly);BUREAU IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly);BUREAU:Zone Heat Index [C](Hourly) 
 02/27  16:00:00;42.0;30.406415399738837;9036983.00742091;0.0 
 02/27  17:00:00;41.53333333333333;30.53354152630347;9460138.327891052;0.0 
 02/27  18:00:00;40.675000000000004;30.503925867696;9343207.226118712;0.0 
 02/27  19:00:00;38.84166666666666;30.33925295091913;8768133.109157367;0.0 
 02/27  20:00:00;36.28333333333333;30.10467059671843;7961729.038701337;0.0 
 02/27  21:00:00;33.741666666666674;29.874587724178877;7189606.538247818;0.0 
 02/27  22:00:00;32.233333333333334;29.67600430646225;6533481.870274878;0.0 
 02/27  23:00:00;31.375;29.507521218010353;80590499.29632567;0.0 
 02/27  24:00:00;30.650000000000002;29.35275921071832;72725070.27238536;0.0 
 02/28  01:00:00;29.7;29.201711683679523;54256520.97178645;0.0 
 02/28  02:00:00;28.5;29.049355282774936;36394226.33284992;0.0 
 02/28  03:00:00;27.3;28.897767863491186;21905500.29629897;0.0 
 02/28  04:00:00;26.45;28.751261839209025;9909973.899036001;0.0 
 02/28  05:00:00;25.849999999999998;28.60081221786577;2081528.352054174;0.0 
 02/28  06:00:00;25.25;28.2331431692585;0.0;0.0 
 02/28  07:00:00;24.416666666666668;28.31522901864469;3144025.3658806626;0.0 
 02/28  08:00:00;24.0;28.219182842272748;2940307.548503617;0.0 
 02/28  09:00:00;25.166666666666668;28.224100402750114;2901664.9634981044;0.0 
 02/28  10:00:00;28.333333333333332;28.38027894896003;3156162.6819520527;0.0 
 02/28  11:00:00;32.333333333333336;28.69988579446691;3827988.293953656;0.0 
 02/28  12:00:00;36.041666666666664;29.117607894645463;4869755.4348471835;0.0 
 02/28  13:00:00;38.20000000000001;29.550527704074913;6110235.560717292;0.0 
 02/28  14:00:00;39.34166666666667;29.964719747721414;7402129.631307199;0.0 
 02/28  15:00:00;40.5;30.33904008568821;8599518.03493194;0.0 
 02/28  16:00:00;40.59166666666667;30.59852347984983;9457856.38588027;0.0 
 02/28  17:00:00;39.949999999999996;30.697125923473106;9801586.656319052;0.0 
 02/28  18:00:00;39.291666666666664;30.651625131631004;9633250.035737438;0.0 
 02/28  19:00:00;35.38333333333333;30.43331732566374;8941673.189589107;0.0 
 02/28  20:00:00;31.691666666666666;30.145602554870617;8019764.13960701;0.0 
 02/28  21:00:00;30.141666666666666;29.903720309175203;7207018.556153959;0.0 
 02/28  22:00:00;28.55;29.68789804274033;6514347.987931457;0.0 
 02/28  23:00:00;26.808333333333334;29.485811502267627;16201310.703521112;0.0 
 02/28  24:00:00;25.166666666666668;29.070066372241826;577108.4950451362;0.0 
 03/01  01:00:00;23.450000000000003;27.983063959655055;0.0;0.0 
 03/01  02:00:00;22.291666666666668;27.090339205891436;0.0;0.0 
 03/01  03:00:00;21.53333333333333;26.421561007187393;0.0;0.0 
 03/01  04:00:00;20.849999999999998;25.79700778277622;0.0;0.0 
 03/01  05:00:00;20.366666666666667;25.28617720644071;0.0;0.0 
 03/01  06:00:00;20.433333333333334;25.066894371742034;0.0;0.0 
 03/01  07:00:00;20.25;27.48855092299182;1721775.6922264423;0.0 
 03/01  08:00:00;20.0;27.63644302223304;2013103.7344735085;0.0 
 03/01  09:00:00;21.400000000000002;27.68633759340068;2056301.0438493001;0.0 
 03/01  10:00:00;25.083333333333332;27.876064902174992;2300367.7895540106;0.0 
 03/01  11:00:00;29.333333333333332;28.215613624998394;2899729.539718222;0.0 
 03/01  12:00:00;32.75;28.631523046955028;3848229.0948252347;0.0 
 03/01  13:00:00;34.70000000000001;29.057175160157502;5004028.313843022;0.0 
 03/01  14:00:00;35.958333333333336;29.469527040353743;6237649.97090031;0.0 
 03/01  15:00:00;37.199999999999996;29.84396983062111;7399780.956371706;0.0 
 03/01  16:00:00;37.875;30.114344855758322;8267115.32950905;0.0 
 03/01  17:00:00;37.416666666666664;30.22662509644661;8652670.308520326;0.0 
 03/01  18:00:00;36.300000000000004;30.17230205981689;8478142.090548975;0.0 
 03/01  19:00:00;34.166666666666664;29.97267899328898;7830833.815584918;0.0 
 03/01  20:00:00;31.36666666666666;29.71317151623971;7000253.018547457;0.0 
 03/01  21:00:00;28.566666666666666;29.465143697981887;6229397.259725494;0.0 
 03/01  22:00:00;27.166666666666668;29.252383098296786;5579502.90163394;0.0 
 03/01  23:00:00;26.416666666666668;29.069401728468886;10357424.569955118;0.0 
 03/01  24:00:00;25.766666666666666;28.894860228344978;1705042.078992006;0.0 
 03/02  01:00:00;25.191666666666663;28.499519066659758;0.0;0.0 
 03/02  02:00:00;24.491666666666664;27.952075956192285;0.0;0.0 
 03/02  03:00:00;23.791666666666668;27.38998247155092;0.0;0.0 
 03/02  04:00:00;23.208333333333332;26.87841068453803;0.0;0.0 
 03/02  05:00:00;22.708333333333332;26.4134353095143;0.0;0.0 
 03/02  06:00:00;22.208333333333332;25.951988311245454;0.0;0.0 
 03/02  07:00:00;22.0;27.520801603997086;1761764.586491998;0.0 
 03/02  08:00:00;20.833333333333332;27.56921383722163;1897559.4292378465;0.0 
 03/02  09:00:00;22.333333333333332;27.61413470048973;1928953.7779108877;0.0 
 03/02  10:00:00;26.916666666666668;27.82697310560776;2216777.0776656237;0.0 
 03/02  11:00:00;30.75;28.15369126784039;2832417.655572583;0.0 
 03/02  12:00:00;33.28333333333333;28.54536108931109;3763222.2212685714;0.0 
 03/02  13:00:00;35.30833333333334;28.975929017211598;4942581.304838175;0.0 
 03/02  14:00:00;37.266666666666666;29.414243083146463;6240441.94951431;0.0 
 03/02  15:00:00;39.208333333333336;29.81239544986866;7452839.869103438;0.0 
 03/02  16:00:00;40.0;30.09483802988197;8329837.273326283;0.0 
 03/02  17:00:00;39.416666666666664;30.212751707248913;8700245.126226021;0.0 
 03/02  18:00:00;38.00833333333333;30.17558335734083;8563218.002389578;0.0 
 03/02  19:00:00;35.958333333333336;30.000477576835447;7977381.225939351;0.0 
 03/02  20:00:00;33.775;29.760979210303617;7170854.565332801;0.0 
 03/02  21:00:00;31.675;29.527090576743927;6401660.797802099;0.0 
 03/02  22:00:00;30.333333333333332;29.319777401170956;5744250.720753035;0.0 
 03/02  23:00:00;30.0;29.151642400365123;55740389.61321707;0.0 
 03/02  24:00:00;29.3;28.999890989650027;46487876.1956491;0.0 
 03/03  01:00:00;28.45;28.85112216896687;35392319.81153204;0.0 
 03/03  02:00:00;27.90833333333333;28.708774215530344;28217770.879769783;0.0 
 03/03  03:00:00;27.349999999999998;28.570874965018373;20845221.53305755;0.0 
 03/03  04:00:00;26.400000000000002;28.437947915919377;8502470.51210008;0.0 
 03/03  05:00:00;25.2;28.027528857739508;0.0;0.0 
 03/03  06:00:00;24.0;27.241901111538287;0.0;0.0 
 03/03  07:00:00;22.625;27.911191570556156;2403821.00152236;0.0 
 03/03  08:00:00;22.583333333333332;27.883056664908732;2388716.124791577;0.0 
 03/03  09:00:00;24.400000000000002;27.920598315098502;2395511.9480976267;0.0 
 03/03  10:00:00;28.666666666666668;28.110460832009533;2687545.4140065545;0.0 
 03/03  11:00:00;32.75;28.428874000456315;3338655.444055243;0.0 
 03/03  12:00:00;35.57500000000001;28.80160698147769;4263037.223507382;0.0 
 03/03  13:00:00;37.458333333333336;29.20758097850167;5403261.841577986;0.0 
 03/03  14:00:00;38.699999999999996;29.61657845985533;6657320.18640902;0.0 
 03/03  15:00:00;39.958333333333336;29.998964965918574;7871236.979900513;0.0 
 03/03  16:00:00;40.791666666666664;30.296633495047057;8819144.26335256;0.0 
 03/03  17:00:00;40.416666666666664;30.445930008748608;9291846.65215256;0.0 
 03/03  18:00:00;38.95000000000001;30.416640641620877;9183682.919263246;0.0 
 03/03  19:00:00;36.333333333333336;30.236338583470427;8571027.979940198;0.0 
 03/03  20:00:00;33.71666666666667;29.993360996359296;7739455.998361865;0.0 
 03/03  21:00:00;31.516666666666666;29.758837315371952;6951950.095954805;0.0 
 03/03  22:00:00;30.25;29.554500060708467;6281841.736068648;0.0 
 03/03  23:00:00;30.0;29.380398288672477;56252696.57603906;0.0 
 03/03  24:00:00;30.583333333333332;29.233089461910286;62973537.03087005;0.0 
 03/04  01:00:00;30.416666666666668;29.09401395459413;60441771.04446338;0.0 
 03/04  02:00:00;29.416666666666668;28.952840582229857;47611862.620169945;0.0 
 03/04  03:00:00;28.416666666666668;28.815405029855032;34747346.218947254;0.0 
 03/04  04:00:00;27.59166666666667;28.677792265961198;24050114.402572453;0.0 
 03/04  05:00:00;26.95;28.546693603017868;15652580.756259797;0.0 
 03/04  06:00:00;26.291666666666668;28.417191684144388;7030372.982750399;0.0 
 03/04  07:00:00;26.0;28.290226602227175;3074960.7745594066;0.0 
 03/04  08:00:00;26.583333333333332;28.21171465906148;2898064.4423239757;0.0 
 03/04  09:00:00;27.0;28.222805748777233;2884405.7269533686;0.0 
 03/04  10:00:00;28.75;28.352952010607208;3121086.8006391255;0.0 
 03/04  11:00:00;32.916666666666664;28.632779019807867;3715945.425256324;0.0 
 03/04  12:00:00;35.583333333333336;29.00093120720653;4652368.953920709;0.0 
 03/04  13:00:00;36.875;29.40667686242271;5835060.781940656;0.0 
 03/04  14:00:00;38.43333333333334;29.81936801638717;7110859.494487707;0.0 
 03/04  15:00:00;39.975;30.17899139571931;8245174.085073291;0.0 
 03/04  16:00:00;40.25;30.421835359295716;9020988.457811475;0.0 
 03/04  17:00:00;39.53333333333333;30.52822388509871;9363817.80163159;0.0 
 03/04  18:00:00;38.733333333333334;30.497378284598827;9238778.050181175;0.0 
 03/04  19:00:00;36.88333333333333;30.321135224842905;142305613.79856;0.0 
 03/04  20:00:00;34.225;30.071995356922272;109766463.07670896;0.0 
 03/04  21:00:00;31.583333333333332;29.83087301164458;76859493.5809642;0.0 
 03/04  22:00:00;29.625;29.617267335914168;52103112.24683888;0.0 
 03/04  23:00:00;28.241666666666664;29.432249703954085;34235505.435507275;0.0 
 03/04  24:00:00;26.941666666666666;29.260556536575532;17278405.158070877;0.0 
 03/05  01:00:00;25.816666666666666;29.07297452228666;3147601.7716367384;0.0 
 03/05  02:00:00;24.875;28.550304942559308;0.0;0.0 
 03/05  03:00:00;23.916666666666668;27.857874879119418;0.0;0.0 
 03/05  04:00:00;23.09166666666667;27.20439982958595;0.0;0.0 
 03/05  05:00:00;22.45;26.645459020703527;0.0;0.0 
 03/05  06:00:00;21.791666666666668;26.084070087654016;0.0;0.0 
 03/05  07:00:00;21.325000000000003;25.61185399461281;0.0;0.0 
 03/05  08:00:00;21.083333333333332;25.298195342532107;0.0;0.0 
 03/05  09:00:00;23.21666666666667;26.30801890218342;0.0;0.0 
 03/05  10:00:00;28.416666666666668;27.914479410311372;33006464.74119471;0.0 
 03/05  11:00:00;33.333333333333336;28.3394731859469;94756918.83072528;0.0 
 03/05  12:00:00;35.525;28.76424743265647;122200359.4288597;0.0 
 03/05  13:00:00;36.6;29.18632112392467;136040657.40045547;0.0 
 03/05  14:00:00;37.858333333333334;29.596950527479976;152086730.9650076;0.0 
 03/05  15:00:00;39.1;29.962133250594803;167684976.21328798;0.0 
 03/05  16:00:00;39.25;30.225800545942423;170694368.43059087;0.0 
 03/05  17:00:00;39.583333333333336;30.374395630095734;175420570.7852043;0.0 
 03/05  18:00:00;38.833333333333336;30.37499731906895;166008822.63399455;0.0 
 03/05  19:00:00;35.666666666666664;30.197257576711195;127926573.10385765;0.0 
 03/05  20:00:00;32.833333333333336;29.948812026586438;93015805.50843693;0.0 
 03/05  21:00:00;30.833333333333332;29.71565530369871;67491997.4255101;0.0 
 03/05  22:00:00;29.416666666666668;29.507632313046447;49315818.132668994;0.0 
 03/05  23:00:00;29.0;29.33241114523075;43636801.278639644;0.0 
 03/05  24:00:00;28.416666666666668;29.174477683061514;35767526.62922203;0.0 
 03/06  01:00:00;28.0;29.025824835623187;30065905.79986031;0.0 
 03/06  02:00:00;28.0;28.891641331794006;29697739.84800497;0.0 
 03/06  03:00:00;28.0;28.762332764463565;29368908.82745439;0.0 
 03/06  04:00:00;27.708333333333332;28.62998542704143;25393593.59806538;0.0 
 03/06  05:00:00;27.208333333333332;28.495820809505087;18807493.246943906;0.0 
 03/06  06:00:00;26.708333333333332;28.365491803613807;12220154.615426483;0.0 
 03/06  07:00:00;26.208333333333332;28.243956257371362;2977584.463311179;0.0 
 03/06  08:00:00;26.583333333333332;28.166979747276102;2808161.3335088002;0.0 
 03/06  09:00:00;27.525000000000002;28.194338857102466;2823715.1764160753;0.0 
 03/06  10:00:00;30.875;28.374884459664738;3155377.0654767915;0.0 
 03/06  11:00:00;34.75;28.696602506314722;3873151.9203085005;0.0 
 03/06  12:00:00;38.041666666666664;29.11038908937093;4949476.665901;0.0 
 03/06  13:00:00;39.85;29.558585679666447;6260061.084643381;0.0 
 03/06  14:00:00;40.391666666666666;29.984858538627886;7613840.794607781;0.0 
 03/06  15:00:00;40.949999999999996;30.362598889284104;8848335.725191498;0.0 
 03/06  16:00:00;41.083333333333336;30.64299940260329;9768187.680500435;0.0 
 03/06  17:00:00;41.0;30.786212914697057;10215224.30886661;0.0 
 03/06  18:00:00;40.300000000000004;30.76747081326472;10106073.1811596;0.0 
 03/06  19:00:00;38.75;30.600577296176823;9491847.171780068;0.0 
 03/06  20:00:00;36.65833333333333;30.364112981969118;8636244.785411395;0.0 
 03/06  21:00:00;34.358333333333334;30.122278726522552;7796562.324967952;0.0 
 03/06  22:00:00;33.166666666666664;29.910415597442903;7073240.317286391;0.0 
 03/06  23:00:00;33.0;29.732444824251875;94035810.54878482;0.0 
 03/06  24:00:00;31.833333333333332;29.554639913205662;79084371.93447869;0.0 
 03/07  01:00:00;30.3;29.369602210080917;59571441.218746275;0.0 
 03/07  02:00:00;29.15833333333333;29.192756901204884;44879323.96626257;0.0 
 03/07  03:00:00;28.0;29.022025627579733;29920913.96941997;0.0 
 03/07  04:00:00;26.916666666666668;28.85717280538468;15855175.108669333;0.0 
 03/07  05:00:00;25.974999999999998;28.692081328105942;3768391.2745155916;0.0 
 03/07  06:00:00;25.01666666666667;28.198622544974796;0.0;0.0 
 03/07  07:00:00;24.833333333333332;28.382005041841108;3258561.0302974894;0.0 
 03/07  08:00:00;25.583333333333332;28.31607297053792;3079047.162456462;0.0 
 03/07  09:00:00;26.583333333333332;28.34243315920804;3082944.328952326;0.0 
 03/07  10:00:00;29.916666666666668;28.51406597188836;3393649.4548705155;0.0 
 03/07  11:00:00;33.166666666666664;28.818204521353675;4075210.1751709622;0.0 
 03/07  12:00:00;35.4;29.19079059984952;5060280.757899821;0.0 
 03/07  13:00:00;37.15833333333333;29.60184008788995;6268615.813449221;0.0 
 03/07  14:00:00;38.4;30.013301811725626;7564782.911152521;0.0 
 03/07  15:00:00;39.65833333333333;30.386680504770908;8774426.809259126;0.0 
 03/07  16:00:00;40.083333333333336;30.664836699324763;9690053.712223379;0.0 
 03/07  17:00:00;39.416666666666664;30.794089523900936;10120726.405318253;0.0 
 03/07  18:00:00;38.416666666666664;30.76154726281145;9991086.982500538;0.0 
 03/07  19:00:00;36.25;30.57140652425368;9336098.344255166;0.0 
 03/07  20:00:00;34.300000000000004;30.31733622718163;8449781.419681339;0.0 
 03/07  21:00:00;33.041666666666664;30.080765925342686;7621575.083176512;0.0 
 03/07  22:00:00;31.625;29.85595713228302;6882954.32545874;0.0 
 03/07  23:00:00;30.416666666666668;29.6450911356237;61946117.737819366;0.0 
 03/07  24:00:00;29.416666666666668;29.4542957501944;48901735.08297174;0.0 
 03/08  01:00:00;28.825;29.279951667694217;40995038.794947974;0.0 
 03/08  02:00:00;28.46666666666667;29.117729158480927;36063166.52997538;0.0 
 03/08  03:00:00;28.125;28.964552561511898;31382423.256486308;0.0 
 03/08  04:00:00;27.416666666666668;28.81318929896352;22096940.898895763;0.0 
 03/08  05:00:00;26.416666666666668;28.659201006104833;9081058.007537495;0.0 
 03/08  06:00:00;25.416666666666668;28.345716818995637;242768.33339485747;0.0 
 03/08  07:00:00;24.416666666666668;28.34065571373344;3174173.765482718;0.0 
 03/08  08:00:00;23.416666666666668;28.23511614140652;2960064.0575181134;0.0 
 03/08  09:00:00;24.75;28.24833219119383;2938945.7812465117;0.0 
 03/08  10:00:00;28.333333333333332;28.422886266408515;3231249.489635831;0.0 
 03/08  11:00:00;31.75;28.721824165988583;3882839.1153590013;0.0 
 03/08  12:00:00;34.166666666666664;29.092740097212737;4842240.476079989;0.0 
 03/08  13:00:00;35.75833333333333;29.49356696888241;6008546.551811565;0.0 
 03/08  14:00:00;37.11666666666667;29.89102204016291;7243480.50927906;0.0 
 03/08  15:00:00;38.458333333333336;30.24750740181196;8380493.015457207;0.0 
 03/08  16:00:00;39.0;30.508109734064945;9222742.781735638;0.0 
 03/08  17:00:00;39.0;30.62908172706666;9606272.443722185;0.0 
 03/08  18:00:00;38.00833333333333;30.584582125215338;9445137.960806865;0.0 
 03/08  19:00:00;35.958333333333336;30.38891059222043;8793578.853061598;0.0 
 03/08  20:00:00;33.833333333333336;30.12756693624326;7914376.835835375;0.0 
 03/08  21:00:00;31.891666666666666;29.871176512456174;7074720.192725504;0.0 
 03/08  22:00:00;30.458333333333332;29.645745786028613;6365699.424332996;0.0 
 03/08  23:00:00;30.0;29.454335057108135;56307337.14280473;0.0 
 03/08  24:00:00;28.71666666666667;29.266320877919338;39674448.65450154;0.0 
 03/09  01:00:00;27.15833333333333;29.075249959811913;19516505.592870984;0.0 
 03/09  02:00:00;26.058333333333334;28.8908049181013;5248856.47957261;0.0 
 03/09  03:00:00;24.958333333333332;28.360832768356527;0.0;0.0 
 03/09  04:00:00;23.916666666666668;27.61818884541296;0.0;0.0 
 03/09  05:00:00;22.916666666666668;26.87593555867879;0.0;0.0 
 03/09  06:00:00;21.916666666666668;26.119504492105037;0.0;0.0 
 03/09  07:00:00;23.541666666666668;27.794372113518758;2178335.0193374325;0.0 
 03/09  08:00:00;22.666666666666668;27.86243833255142;2347749.187310107;0.0 
 03/09  09:00:00;23.099999999999998;27.884214632581116;2348346.7737086024;0.0 
 03/09  10:00:00;27.75;28.08847587371117;2635848.960418484;0.0 
 03/09  11:00:00;31.166666666666668;28.405701056474328;3259671.1731279176;0.0 
 03/09  12:00:00;33.166666666666664;28.77733078953103;4177398.1967045106;0.0 
 03/09  13:00:00;34.75833333333333;29.18026329345443;5309216.600526202;0.0 
 03/09  14:00:00;36.11666666666667;29.579242569917017;6517859.930035818;0.0 
 03/09  15:00:00;37.458333333333336;29.940827107718203;7650190.998686425;0.0 
 03/09  16:00:00;38.0;30.209862759119783;8510815.243860887;0.0 
 03/09  17:00:00;36.833333333333336;30.321068217457533;8891310.233090062;0.0 
 03/09  18:00:00;35.416666666666664;30.27492490047811;8744152.140978351;0.0 
 03/09  19:00:00;33.833333333333336;30.085027113190353;8113231.65132175;0.0 
 03/09  20:00:00;32.125;29.83004292719308;7258870.18535327;0.0 
 03/09  21:00:00;30.625;29.591694300450843;6473814.43897853;0.0 
 03/09  22:00:00;29.416666666666668;29.378455542445906;5806507.667108684;0.0 
 03/09  23:00:00;27.833333333333332;29.178096434588483;28545047.03335957;0.0 
 03/09  24:00:00;26.708333333333332;28.9943618606534;13776399.047935214;0.0 
 03/10  01:00:00;26.03333333333333;28.829397843501667;4743760.0372223705;0.0 
 03/10  02:00:00;25.175;28.413398199115875;0.0;0.0 
 03/10  03:00:00;24.333333333333332;27.78890241204812;0.0;0.0 
 03/10  04:00:00;23.474999999999998;27.138531361037412;0.0;0.0 
 03/10  05:00:00;22.633333333333336;26.4825478103736;0.0;0.0 
 03/10  06:00:00;21.775000000000002;25.81308787314622;0.0;0.0 
 03/10  07:00:00;21.166666666666668;27.54649029741663;1803759.0745307873;0.0 
 03/10  08:00:00;22.75;27.654898880714274;2022149.1874404;0.0 
 03/10  09:00:00;24.291666666666668;27.725859496384405;2082573.2047565836;0.0 
 03/10  10:00:00;26.541666666666668;27.906048212815083;2352586.8538863515;0.0 
 03/10  11:00:00;28.583333333333332;28.19667190295105;2927987.4592488986;0.0 
 03/10  12:00:00;30.75;28.571002967238424;3833391.2729854174;0.0 
 03/10  13:00:00;32.699999999999996;28.99440229508578;4997400.226169011;0.0 
 03/10  14:00:00;33.84166666666667;29.404699757518358;6232163.262169775;0.0 
 03/10  15:00:00;35.0;29.76634178674415;7353709.307016257;0.0 
 03/10  16:00:00;35.791666666666664;30.027577240979667;8166126.740446608;0.0 
