time,Niaye,bassin_arachidien,casamance,senegal_oriental,vallee_fleuve_senegal,zone_sylvo_pastoral
1950-02-07 12:00:00,295.7337,301.28467,300.79147,301.30142,,299.80173
1950-02-07 15:00:00,297.0017,305.72568,305.6827,305.7606,,303.53452
1950-02-07 18:00:00,296.82043,306.14203,305.73053,305.53925,,303.99942
1950-02-07 21:00:00,295.522,297.71826,299.0029,299.67236,,299.98132
1950-02-08 00:00:00,294.30923,294.72708,292.71066,293.6091,,297.0923
1950-02-08 03:00:00,293.57544,292.8199,290.28098,293.27585,,292.6432
1950-02-08 06:00:00,293.33624,291.05197,288.01685,290.93414,,291.27332
1950-02-08 09:00:00,293.4112,292.0927,289.75366,292.34192,,293.16223
1950-02-08 12:00:00,294.12863,299.05237,299.25153,301.3173,,298.52853
1950-02-08 15:00:00,294.99692,303.65295,304.3744,305.49066,,302.41647
1950-02-08 18:00:00,295.25635,304.42667,304.97333,305.77185,,303.28128
1950-02-08 21:00:00,294.85794,297.8699,297.06036,297.589,,297.69885
1950-02-09 00:00:00,294.11163,294.49548,294.33286,294.22583,,294.69196
1950-02-09 03:00:00,293.4097,291.48383,291.23737,291.7967,,292.68546
1950-02-09 06:00:00,293.07394,289.0073,288.80237,289.82196,,292.7378
1950-02-09 09:00:00,293.2301,290.81958,291.04495,293.3454,,293.21524
1950-02-09 12:00:00,294.40106,301.092,301.2133,303.39252,,300.6539
1950-02-09 15:00:00,296.4484,307.099,307.098,307.00235,,305.14032
1950-02-09 18:00:00,297.98196,307.43033,306.81622,305.9229,,305.5888
1950-02-09 21:00:00,297.06155,298.672,298.57904,299.37604,,298.05655
1950-02-10 00:00:00,295.7758,297.1644,294.81802,296.05402,,295.3476
1950-02-10 03:00:00,294.79126,294.41446,292.51483,295.7331,,292.27133
1950-02-10 06:00:00,294.34125,291.15002,292.3593,294.185,,291.32712
1950-02-10 09:00:00,294.6807,295.17828,294.13547,295.01825,,294.66803
1950-02-10 12:00:00,297.0374,303.6401,302.27542,301.63406,,302.66458
1950-02-10 15:00:00,299.62524,306.79425,305.47223,304.2876,,305.52017
1950-02-10 18:00:00,299.345,306.33875,304.83633,303.54504,,305.2252
1950-02-10 21:00:00,296.6198,298.50467,299.55325,297.81476,,299.4833
1950-02-11 00:00:00,296.0986,295.24985,296.39896,295.145,,295.78183
1950-02-11 03:00:00,294.8419,292.9665,294.59796,293.6914,,292.96475
1950-02-11 06:00:00,294.53613,291.28552,292.576,290.98654,,291.12503
1950-02-11 09:00:00,294.79303,293.8056,294.2726,293.2141,,292.95325
1950-02-11 12:00:00,295.92484,301.78732,300.9673,300.2968,,299.3585
1950-02-11 15:00:00,297.23804,304.95273,304.13177,303.16177,,302.43283
1950-02-11 18:00:00,297.65622,304.90277,303.71008,302.42908,,303.38318
1950-02-11 21:00:00,296.8924,298.09344,297.21774,296.65805,,298.8455
1950-02-12 00:00:00,295.81,295.06564,294.13803,294.21454,,293.61734
1950-02-12 03:00:00,295.004,293.01904,291.90427,292.2639,,291.2859
1950-02-12 06:00:00,294.48914,290.48254,291.986,290.3377,,290.2644
1950-02-12 09:00:00,294.5205,292.84238,293.10333,292.75183,,292.42874
1950-02-12 12:00:00,295.8302,301.1418,300.338,300.0396,,299.69434
1950-02-12 15:00:00,297.67142,304.17426,303.41925,302.9031,,302.72757
1950-02-12 18:00:00,298.38043,304.24194,303.27194,302.28186,,303.3043
1950-02-12 21:00:00,297.95105,296.9502,298.27695,296.63788,,298.0093
1950-02-13 00:00:00,295.94556,293.63904,295.13007,294.04364,,292.8035
1950-02-13 03:00:00,295.36694,291.2395,292.98624,292.1106,,290.53766
1950-02-13 06:00:00,294.84714,289.91373,291.2531,290.86902,,289.1464
1950-02-13 09:00:00,294.77386,293.40585,292.66693,293.30048,,293.25742
1950-02-13 12:00:00,296.49976,302.16565,301.11108,300.9016,,300.8424
1950-02-13 15:00:00,298.73392,304.99072,304.25568,303.66898,,303.71426
1950-02-13 18:00:00,298.5901,304.97427,304.0586,303.0838,,304.1704
